domain,xcoord,ycoord
Santa Maria Rift,-121.07920,34.51800
Santa Maria Rift,-121.07968,34.51931
Santa Maria Rift,-121.08033,34.53150
Santa Maria Rift,-121.08180,34.54056
Santa Maria Rift,-121.08269,34.54772
Santa Maria Rift,-121.08270,34.55297
Santa Maria Rift,-121.08445,34.55917
Santa Maria Rift,-121.08853,34.56895
Santa Maria Rift,-121.09522,34.58254
Santa Maria Rift,-121.10162,34.59517
Santa Maria Rift,-121.11122,34.61090
Santa Maria Rift,-121.11558,34.61853
Santa Maria Rift,-121.12082,34.62711
Santa Maria Rift,-121.12576,34.63640
Santa Maria Rift,-121.13013,34.64570
Santa Maria Rift,-121.13421,34.65595
Santa Maria Rift,-121.13712,34.66501
Santa Maria Rift,-121.13975,34.67455
Santa Maria Rift,-121.14384,34.68743
Santa Maria Rift,-121.14762,34.69769
Santa Maria Rift,-121.15112,34.70627
Santa Maria Rift,-121.15636,34.71676
Santa Maria Rift,-121.16131,34.72725
Santa Maria Rift,-121.16626,34.73821
Santa Maria Rift,-121.17324,34.75156
Santa Maria Rift,-121.17790,34.76253
Santa Maria Rift,-121.18314,34.77278
Santa Maria Rift,-121.18808,34.78232
Santa Maria Rift,-121.19274,34.79090
Santa Maria Rift,-121.20059,34.80472
Santa Maria Rift,-121.20583,34.81354
Santa Maria Rift,-121.20931,34.81831
Santa Maria Rift,-121.21309,34.82259
Santa Maria Rift,-121.21890,34.82926
Santa Maria Rift,-121.22326,34.83450
Santa Maria Rift,-121.22733,34.84070
Santa Maria Rift,-121.22907,34.84427
Santa Maria Rift,-121.22995,34.84666
Santa Maria Rift,-121.23141,34.85453
Santa Maria Rift,-121.23201,34.86145
Santa Maria Rift,-121.23376,34.86717
Santa Maria Rift,-121.23580,34.87194
Santa Maria Rift,-121.24016,34.87862
Santa Maria Rift,-121.24626,34.88457
Santa Maria Rift,-121.25236,34.89124
Santa Maria Rift,-121.25759,34.89791
Santa Maria Rift,-121.26195,34.90458
Santa Maria Rift,-121.26486,34.91054
Santa Maria Rift,-121.26603,34.91794
Santa Maria Rift,-121.26721,34.92438
Santa Maria Rift,-121.26867,34.93225
Santa Maria Rift,-121.26955,34.93630
Santa Maria Rift,-121.27217,34.94322
Santa Maria Rift,-121.27654,34.95204
Santa Maria Rift,-121.28119,34.96110
Santa Maria Rift,-121.28963,34.97587
Santa Maria Rift,-121.29545,34.98660
Santa Maria Rift,-121.30010,34.99471
Santa Maria Rift,-121.30446,35.00114
Santa Maria Rift,-121.31099,35.01620
Santa Maria Rift,-121.31186,35.01713
Santa Maria Rift,-121.31252,35.01809
Santa Maria Rift,-121.31377,35.02074
Santa Maria Rift,-121.31623,35.02355
Santa Maria Rift,-121.32002,35.02949
Santa Maria Rift,-121.32468,35.04020
Santa Maria Rift,-121.32759,35.04639
Santa Maria Rift,-121.33196,35.05209
Santa Maria Rift,-121.33720,35.05732
Santa Maria Rift,-121.34419,35.06278
Santa Maria Rift,-121.35322,35.06990
Santa Maria Rift,-121.36020,35.07584
Santa Maria Rift,-121.36778,35.08416
Santa Maria Rift,-121.37448,35.09391
Santa Maria Rift,-121.38001,35.10413
Santa Maria Rift,-121.38380,35.11294
Santa Maria Rift,-121.38817,35.12650
Santa Maria Rift,-121.39400,35.14626
Santa Maria Rift,-121.39809,35.16173
Santa Maria Rift,-121.40362,35.17720
Santa Maria Rift,-121.40712,35.18791
Santa Maria Rift,-121.41004,35.19766
Santa Maria Rift,-121.41470,35.21385
Santa Maria Rift,-121.41879,35.23099
Santa Maria Rift,-121.42345,35.24813
Santa Maria Rift,-121.42782,35.26217
Santa Maria Rift,-121.43103,35.27336
Santa Maria Rift,-121.43366,35.28169
Santa Maria Rift,-121.43744,35.29049
Santa Maria Rift,-121.44036,35.29667
Santa Maria Rift,-121.44444,35.30309
Santa Maria Rift,-121.45084,35.31094
Santa Maria Rift,-121.46278,35.32472
Santa Maria Rift,-121.47327,35.33661
Santa Maria Rift,-121.48142,35.34706
Santa Maria Rift,-121.48958,35.35800
Santa Maria Rift,-121.49802,35.37084
Santa Maria Rift,-121.50414,35.38083
Santa Maria Rift,-121.50880,35.38915
Santa Maria Rift,-121.51673,35.40433
Santa Maria Rift,-121.52353,35.41744
Santa Maria Rift,-121.53211,35.43557
Santa Maria Rift,-121.53863,35.44939
Santa Maria Rift,-121.54189,35.45798
Santa Maria Rift,-121.54637,35.47182
Santa Maria Rift,-121.54966,35.48328
Santa Maria Rift,-121.55054,35.48471
Santa Maria Rift,-121.55576,35.50046
Santa Maria Rift,-121.56471,35.51999
Santa Maria Rift,-121.57189,35.53761
Santa Maria Rift,-121.57580,35.54952
Santa Maria Rift,-121.57793,35.55953
Santa Maria Rift,-121.58130,35.57646
Santa Maria Rift,-121.58466,35.59290
Santa Maria Rift,-121.58739,35.60482
Santa Maria Rift,-121.59262,35.61871
Santa Maria Rift,-121.58787,35.62558
Santa Maria Rift,-121.58292,35.63397
Santa Maria Rift,-121.57706,35.64289
Santa Maria Rift,-121.57079,35.65082
Santa Maria Rift,-121.56366,35.65925
Santa Maria Rift,-121.55694,35.66701
Santa Maria Rift,-121.55101,35.67493
Santa Maria Rift,-121.54669,35.68420
Santa Maria Rift,-121.54278,35.69359
Santa Maria Rift,-121.53916,35.70318
Santa Maria Rift,-121.53501,35.71217
Santa Maria Rift,-121.53301,35.72236
Santa Maria Rift,-121.53205,35.73133
Santa Maria Rift,-121.53060,35.74117
Santa Maria Rift,-121.52911,35.75061
Santa Maria Rift,-121.52729,35.76042
Santa Maria Rift,-121.52486,35.77910
Santa Maria Rift,-121.52283,35.79140
Santa Maria Rift,-121.52078,35.80759
Santa Maria Rift,-121.51955,35.81604
Santa Maria Rift,-121.51940,35.82656
Santa Maria Rift,-121.52013,35.83627
Santa Maria Rift,-121.52162,35.84593
Santa Maria Rift,-121.52332,35.85568
Santa Maria Rift,-121.52581,35.86521
Santa Maria Rift,-121.53147,35.87319
Santa Maria Rift,-121.53291,35.87523
Santa Maria Rift,-121.57979,36.00320
Santa Maria Rift,-121.60737,36.05836
Santa Maria Rift,-121.60857,36.08354
Santa Maria Rift,-121.60534,36.09646
Santa Maria Rift,-121.54973,36.04405
Santa Maria Rift,-121.54904,36.04307
Santa Maria Rift,-121.54811,36.04219
Santa Maria Rift,-121.54444,36.03659
Santa Maria Rift,-121.53924,36.03131
Santa Maria Rift,-121.53143,36.02551
Santa Maria Rift,-121.52717,36.02203
Santa Maria Rift,-121.52042,36.01730
Santa Maria Rift,-121.51332,36.01291
Santa Maria Rift,-121.51165,36.01172
Santa Maria Rift,-121.50416,36.00498
Santa Maria Rift,-121.50239,36.00392
Santa Maria Rift,-121.49829,36.00245
Santa Maria Rift,-121.49637,36.00154
Santa Maria Rift,-121.49269,35.99947
Santa Maria Rift,-121.48922,35.99719
Santa Maria Rift,-121.48310,35.99170
Santa Maria Rift,-121.48132,35.99070
Santa Maria Rift,-121.47940,35.99106
Santa Maria Rift,-121.47535,35.99301
Santa Maria Rift,-121.47319,35.99326
Santa Maria Rift,-121.47099,35.99277
Santa Maria Rift,-121.46684,35.99146
Santa Maria Rift,-121.45490,35.98739
Santa Maria Rift,-121.44781,35.98600
Santa Maria Rift,-121.43445,35.98273
Santa Maria Rift,-121.41996,35.97903
Santa Maria Rift,-121.41707,35.97586
Santa Maria Rift,-121.41178,35.97214
Santa Maria Rift,-121.40135,35.96608
Santa Maria Rift,-121.39366,35.96176
Santa Maria Rift,-121.38278,35.95496
Santa Maria Rift,-121.37853,35.95066
Santa Maria Rift,-121.37266,35.94765
Santa Maria Rift,-121.37066,35.94693
Santa Maria Rift,-121.36854,35.94655
Santa Maria Rift,-121.36631,35.94645
Santa Maria Rift,-121.35957,35.94656
Santa Maria Rift,-121.35290,35.94687
Santa Maria Rift,-121.34115,35.94032
Santa Maria Rift,-121.33494,35.93624
Santa Maria Rift,-121.32748,35.93116
Santa Maria Rift,-121.32066,35.92653
Santa Maria Rift,-121.31304,35.92095
Santa Maria Rift,-121.30774,35.91665
Santa Maria Rift,-121.30373,35.91326
Santa Maria Rift,-121.29615,35.90692
Santa Maria Rift,-121.28939,35.89954
Santa Maria Rift,-121.28594,35.89453
Santa Maria Rift,-121.28521,35.88905
Santa Maria Rift,-121.28466,35.88732
Santa Maria Rift,-121.28383,35.88563
Santa Maria Rift,-121.28279,35.88402
Santa Maria Rift,-121.28160,35.88250
Santa Maria Rift,-121.27886,35.87964
Santa Maria Rift,-121.27581,35.87700
Santa Maria Rift,-121.27412,35.87583
Santa Maria Rift,-121.27048,35.87375
Santa Maria Rift,-121.26663,35.87192
Santa Maria Rift,-121.26463,35.87114
Santa Maria Rift,-121.25988,35.87007
Santa Maria Rift,-121.25661,35.86637
Santa Maria Rift,-121.24740,35.85770
Santa Maria Rift,-121.23892,35.85064
Santa Maria Rift,-121.22934,35.84487
Santa Maria Rift,-121.22089,35.83979
Santa Maria Rift,-121.21365,35.83649
Santa Maria Rift,-121.20659,35.83315
Santa Maria Rift,-121.19858,35.83026
Santa Maria Rift,-121.19086,35.82596
Santa Maria Rift,-121.18627,35.82197
Santa Maria Rift,-121.18011,35.81684
Santa Maria Rift,-121.17370,35.81436
Santa Maria Rift,-121.16909,35.81256
Santa Maria Rift,-121.16302,35.81020
Santa Maria Rift,-121.15875,35.80828
Santa Maria Rift,-121.15546,35.80589
Santa Maria Rift,-121.15216,35.80315
Santa Maria Rift,-121.14883,35.79788
Santa Maria Rift,-121.14278,35.79101
Santa Maria Rift,-121.13605,35.78542
Santa Maria Rift,-121.12962,35.78099
Santa Maria Rift,-121.12722,35.77959
Santa Maria Rift,-121.12419,35.77740
Santa Maria Rift,-121.12048,35.77513
Santa Maria Rift,-121.11777,35.77365
Santa Maria Rift,-121.11508,35.77299
Santa Maria Rift,-121.11137,35.76691
Santa Maria Rift,-121.10701,35.76111
Santa Maria Rift,-121.10506,35.75894
Santa Maria Rift,-121.10380,35.75807
Santa Maria Rift,-121.09830,35.75497
Santa Maria Rift,-121.09669,35.75434
Santa Maria Rift,-121.09474,35.75382
Santa Maria Rift,-121.09779,35.75134
Santa Maria Rift,-121.09938,35.75048
Santa Maria Rift,-121.10088,35.74997
Santa Maria Rift,-121.10209,35.75047
Santa Maria Rift,-121.10313,35.75147
Santa Maria Rift,-121.10512,35.75391
Santa Maria Rift,-121.10883,35.75717
Santa Maria Rift,-121.11003,35.75789
Santa Maria Rift,-121.11104,35.75771
Santa Maria Rift,-121.11161,35.75608
Santa Maria Rift,-121.11128,35.75478
Santa Maria Rift,-121.11063,35.75354
Santa Maria Rift,-121.10816,35.74991
Santa Maria Rift,-121.10225,35.74270
Santa Maria Rift,-121.10503,35.74106
Santa Maria Rift,-121.10003,35.73747
Santa Maria Rift,-121.09535,35.73358
Santa Maria Rift,-121.09406,35.73213
Santa Maria Rift,-121.09273,35.72866
Santa Maria Rift,-121.09130,35.72724
Santa Maria Rift,-121.08952,35.72616
Santa Maria Rift,-121.08547,35.72469
Santa Maria Rift,-121.08162,35.72282
Santa Maria Rift,-121.07951,35.72239
Santa Maria Rift,-121.07723,35.72239
Santa Maria Rift,-121.07496,35.72270
Santa Maria Rift,-121.07137,35.72429
Santa Maria Rift,-121.06550,35.72147
Santa Maria Rift,-121.06511,35.71969
Santa Maria Rift,-121.06569,35.71797
Santa Maria Rift,-121.07082,35.71453
Santa Maria Rift,-121.07379,35.71184
Santa Maria Rift,-121.07500,35.71033
Santa Maria Rift,-121.07559,35.70860
Santa Maria Rift,-121.07526,35.70680
Santa Maria Rift,-121.07440,35.70513
Santa Maria Rift,-121.07320,35.70362
Santa Maria Rift,-121.07157,35.70240
Santa Maria Rift,-121.06786,35.70041
Santa Maria Rift,-121.06618,35.69923
Santa Maria Rift,-121.06181,35.69514
Santa Maria Rift,-121.05854,35.69269
Santa Maria Rift,-121.05305,35.68963
Santa Maria Rift,-121.03997,35.68283
Santa Maria Rift,-121.03422,35.68011
Santa Maria Rift,-121.02405,35.67650
Santa Maria Rift,-121.02198,35.67587
Santa Maria Rift,-121.01985,35.67558
Santa Maria Rift,-121.01743,35.67543
Santa Maria Rift,-121.01160,35.67280
Santa Maria Rift,-121.00764,35.67120
Santa Maria Rift,-121.00348,35.66994
Santa Maria Rift,-121.00102,35.66935
Santa Maria Rift,-120.99922,35.66891
Santa Maria Rift,-120.99489,35.66807
Santa Maria Rift,-120.99286,35.66741
Santa Maria Rift,-120.98923,35.66531
Santa Maria Rift,-120.98731,35.66442
Santa Maria Rift,-120.98311,35.66324
Santa Maria Rift,-120.98112,35.66245
Santa Maria Rift,-120.97918,35.66153
Santa Maria Rift,-120.97740,35.66046
Santa Maria Rift,-120.97585,35.65920
Santa Maria Rift,-120.96883,35.65213
Santa Maria Rift,-120.96727,35.65086
Santa Maria Rift,-120.96552,35.64980
Santa Maria Rift,-120.95948,35.64747
Santa Maria Rift,-120.94927,35.64397
Santa Maria Rift,-120.94346,35.64133
Santa Maria Rift,-120.93880,35.63895
Santa Maria Rift,-120.93201,35.63843
Santa Maria Rift,-120.92391,35.63776
Santa Maria Rift,-120.91601,35.63550
Santa Maria Rift,-120.90772,35.63184
Santa Maria Rift,-120.90063,35.62888
Santa Maria Rift,-120.89279,35.62557
Santa Maria Rift,-120.88672,35.62164
Santa Maria Rift,-120.88389,35.61865
Santa Maria Rift,-120.88091,35.61531
Santa Maria Rift,-120.87897,35.61256
Santa Maria Rift,-120.88470,35.61168
Santa Maria Rift,-120.89160,35.61042
Santa Maria Rift,-120.90891,35.60851
Santa Maria Rift,-120.92657,35.60633
Santa Maria Rift,-120.92134,35.59956
Santa Maria Rift,-120.91515,35.59206
Santa Maria Rift,-120.90565,35.58205
Santa Maria Rift,-120.90269,35.57936
Santa Maria Rift,-120.89796,35.57555
Santa Maria Rift,-120.89141,35.57066
Santa Maria Rift,-120.88447,35.56614
Santa Maria Rift,-120.88259,35.56520
Santa Maria Rift,-120.87832,35.56373
Santa Maria Rift,-120.87445,35.56315
Santa Maria Rift,-120.87279,35.56216
Santa Maria Rift,-120.86369,35.55673
Santa Maria Rift,-120.85909,35.55291
Santa Maria Rift,-120.85241,35.54646
Santa Maria Rift,-120.84810,35.54167
Santa Maria Rift,-120.83922,35.53456
Santa Maria Rift,-120.83206,35.53494
Santa Maria Rift,-120.82468,35.53173
Santa Maria Rift,-120.81842,35.52888
Santa Maria Rift,-120.81133,35.52556
Santa Maria Rift,-120.80615,35.52258
Santa Maria Rift,-120.79985,35.51925
Santa Maria Rift,-120.79438,35.51604
Santa Maria Rift,-120.79143,35.51426
Santa Maria Rift,-120.78811,35.51262
Santa Maria Rift,-120.77981,35.51004
Santa Maria Rift,-120.77352,35.50831
Santa Maria Rift,-120.76491,35.50664
Santa Maria Rift,-120.75428,35.50414
Santa Maria Rift,-120.74416,35.50046
Santa Maria Rift,-120.74301,35.49998
Santa Maria Rift,-120.74023,35.49881
Santa Maria Rift,-120.73650,35.49685
Santa Maria Rift,-120.73474,35.49575
Santa Maria Rift,-120.73157,35.49324
Santa Maria Rift,-120.72138,35.48368
Santa Maria Rift,-120.71438,35.47667
Santa Maria Rift,-120.71199,35.47363
Santa Maria Rift,-120.70534,35.46423
Santa Maria Rift,-120.70462,35.46251
Santa Maria Rift,-120.70441,35.46071
Santa Maria Rift,-120.70426,35.45508
Santa Maria Rift,-120.70366,35.45314
Santa Maria Rift,-120.70166,35.45122
Santa Maria Rift,-120.69903,35.44940
Santa Maria Rift,-120.69578,35.44698
Santa Maria Rift,-120.69152,35.44354
Santa Maria Rift,-120.68814,35.44030
Santa Maria Rift,-120.68188,35.43433
Santa Maria Rift,-120.67881,35.43144
Santa Maria Rift,-120.67326,35.42898
Santa Maria Rift,-120.67064,35.42818
Santa Maria Rift,-120.66304,35.42558
Santa Maria Rift,-120.65719,35.42378
Santa Maria Rift,-120.64263,35.42111
Santa Maria Rift,-120.63764,35.41828
Santa Maria Rift,-120.63401,35.41444
Santa Maria Rift,-120.63125,35.41078
Santa Maria Rift,-120.62625,35.40657
Santa Maria Rift,-120.61631,35.40575
Santa Maria Rift,-120.61509,35.40469
Santa Maria Rift,-120.61331,35.40267
Santa Maria Rift,-120.61169,35.39724
Santa Maria Rift,-120.60966,35.39007
Santa Maria Rift,-120.60876,35.38916
Santa Maria Rift,-120.60368,35.38388
Santa Maria Rift,-120.59996,35.38008
Santa Maria Rift,-120.59792,35.37797
Santa Maria Rift,-120.59651,35.37602
Santa Maria Rift,-120.59512,35.37398
Santa Maria Rift,-120.58882,35.36491
Santa Maria Rift,-120.58404,35.35827
Santa Maria Rift,-120.58280,35.35656
Santa Maria Rift,-120.57984,35.35438
Santa Maria Rift,-120.57471,35.35124
Santa Maria Rift,-120.57336,35.35039
Santa Maria Rift,-120.56797,35.34704
Santa Maria Rift,-120.56088,35.34256
Santa Maria Rift,-120.55945,35.34163
Santa Maria Rift,-120.55770,35.34056
Santa Maria Rift,-120.55464,35.33849
Santa Maria Rift,-120.55314,35.33726
Santa Maria Rift,-120.54818,35.33315
Santa Maria Rift,-120.54719,35.33234
Santa Maria Rift,-120.54534,35.33072
Santa Maria Rift,-120.53706,35.32684
Santa Maria Rift,-120.53600,35.32638
Santa Maria Rift,-120.53305,35.32458
Santa Maria Rift,-120.53199,35.32387
Santa Maria Rift,-120.52577,35.31964
Santa Maria Rift,-120.52009,35.31566
Santa Maria Rift,-120.51878,35.31470
Santa Maria Rift,-120.51635,35.31322
Santa Maria Rift,-120.51284,35.31156
Santa Maria Rift,-120.50549,35.30829
Santa Maria Rift,-120.49207,35.30227
Santa Maria Rift,-120.49078,35.30161
Santa Maria Rift,-120.48941,35.30084
Santa Maria Rift,-120.47956,35.29559
Santa Maria Rift,-120.46993,35.29091
Santa Maria Rift,-120.46652,35.28927
Santa Maria Rift,-120.46390,35.28782
Santa Maria Rift,-120.45615,35.28333
Santa Maria Rift,-120.45325,35.28206
Santa Maria Rift,-120.44874,35.28016
Santa Maria Rift,-120.44284,35.27735
Santa Maria Rift,-120.44048,35.27631
Santa Maria Rift,-120.43890,35.27564
Santa Maria Rift,-120.43376,35.27413
Santa Maria Rift,-120.42949,35.27291
Santa Maria Rift,-120.42742,35.27211
Santa Maria Rift,-120.42420,35.27095
Santa Maria Rift,-120.42230,35.27040
Santa Maria Rift,-120.41469,35.26854
Santa Maria Rift,-120.40370,35.26530
Santa Maria Rift,-120.40106,35.26432
Santa Maria Rift,-120.39968,35.26368
Santa Maria Rift,-120.39780,35.26286
Santa Maria Rift,-120.39564,35.26194
Santa Maria Rift,-120.38241,35.25578
Santa Maria Rift,-120.38000,35.25473
Santa Maria Rift,-120.37415,35.25305
Santa Maria Rift,-120.36666,35.25181
Santa Maria Rift,-120.35426,35.24948
Santa Maria Rift,-120.35228,35.24911
Santa Maria Rift,-120.35005,35.24869
Santa Maria Rift,-120.34868,35.24843
Santa Maria Rift,-120.34507,35.24656
Santa Maria Rift,-120.34263,35.24390
Santa Maria Rift,-120.34110,35.24222
Santa Maria Rift,-120.34012,35.24119
Santa Maria Rift,-120.33282,35.23343
Santa Maria Rift,-120.32915,35.22942
Santa Maria Rift,-120.32439,35.22373
Santa Maria Rift,-120.32332,35.22305
Santa Maria Rift,-120.31973,35.22069
Santa Maria Rift,-120.31730,35.21891
Santa Maria Rift,-120.31413,35.21661
Santa Maria Rift,-120.31130,35.21467
Santa Maria Rift,-120.30321,35.20892
Santa Maria Rift,-120.29909,35.20664
Santa Maria Rift,-120.29502,35.20466
Santa Maria Rift,-120.29275,35.20355
Santa Maria Rift,-120.29087,35.20229
Santa Maria Rift,-120.28485,35.19832
Santa Maria Rift,-120.28388,35.19777
Santa Maria Rift,-120.28020,35.19591
Santa Maria Rift,-120.27852,35.19552
Santa Maria Rift,-120.26460,35.19218
Santa Maria Rift,-120.26334,35.19184
Santa Maria Rift,-120.26160,35.19076
Santa Maria Rift,-120.25223,35.18200
Santa Maria Rift,-120.25123,35.18148
Santa Maria Rift,-120.24501,35.17799
Santa Maria Rift,-120.24236,35.17630
Santa Maria Rift,-120.23977,35.17448
Santa Maria Rift,-120.23464,35.16915
Santa Maria Rift,-120.23355,35.16789
Santa Maria Rift,-120.23083,35.16484
Santa Maria Rift,-120.22638,35.16181
Santa Maria Rift,-120.22398,35.16019
Santa Maria Rift,-120.21598,35.15504
Santa Maria Rift,-120.21274,35.15301
Santa Maria Rift,-120.20992,35.15117
Santa Maria Rift,-120.20430,35.14845
Santa Maria Rift,-120.20324,35.14795
Santa Maria Rift,-120.19501,35.14420
Santa Maria Rift,-120.19246,35.14319
Santa Maria Rift,-120.18646,35.14059
Santa Maria Rift,-120.18050,35.13781
Santa Maria Rift,-120.17533,35.13417
Santa Maria Rift,-120.17291,35.13229
Santa Maria Rift,-120.16993,35.12992
Santa Maria Rift,-120.16535,35.12634
Santa Maria Rift,-120.16266,35.12425
Santa Maria Rift,-120.15854,35.11981
Santa Maria Rift,-120.15539,35.11646
Santa Maria Rift,-120.15262,35.11443
Santa Maria Rift,-120.14787,35.11102
Santa Maria Rift,-120.14570,35.10961
Santa Maria Rift,-120.13853,35.10501
Santa Maria Rift,-120.13630,35.10341
Santa Maria Rift,-120.13549,35.10280
Santa Maria Rift,-120.12971,35.09847
Santa Maria Rift,-120.12806,35.09725
Santa Maria Rift,-120.12719,35.09654
Santa Maria Rift,-120.12500,35.09456
Santa Maria Rift,-120.11924,35.09050
Santa Maria Rift,-120.11604,35.08826
Santa Maria Rift,-120.11262,35.08586
Santa Maria Rift,-120.10385,35.07966
Santa Maria Rift,-120.09979,35.07678
Santa Maria Rift,-120.09529,35.07308
Santa Maria Rift,-120.09321,35.07136
Santa Maria Rift,-120.08942,35.06834
Santa Maria Rift,-120.08632,35.06588
Santa Maria Rift,-120.08334,35.06117
Santa Maria Rift,-120.07883,35.05440
Santa Maria Rift,-120.07562,35.04943
Santa Maria Rift,-120.07331,35.04685
Santa Maria Rift,-120.07205,35.04469
Santa Maria Rift,-120.06973,35.04048
Santa Maria Rift,-120.06707,35.03573
Santa Maria Rift,-120.06533,35.03381
Santa Maria Rift,-120.06116,35.02874
Santa Maria Rift,-120.05844,35.02567
Santa Maria Rift,-120.05500,35.02166
Santa Maria Rift,-120.05380,35.02043
Santa Maria Rift,-120.04774,35.01684
Santa Maria Rift,-120.04306,35.01418
Santa Maria Rift,-120.03817,35.01131
Santa Maria Rift,-120.03207,35.00542
Santa Maria Rift,-120.03111,35.00451
Santa Maria Rift,-120.02983,35.00327
Santa Maria Rift,-120.02850,35.00170
Santa Maria Rift,-120.02484,34.99202
Santa Maria Rift,-120.02419,34.99027
Santa Maria Rift,-120.02125,34.98236
Santa Maria Rift,-120.02048,34.98027
Santa Maria Rift,-120.01962,34.97885
Santa Maria Rift,-120.01809,34.97623
Santa Maria Rift,-120.01756,34.97534
Santa Maria Rift,-120.01699,34.97425
Santa Maria Rift,-120.01592,34.97231
Santa Maria Rift,-120.00785,34.95776
Santa Maria Rift,-120.00691,34.95641
Santa Maria Rift,-120.00563,34.95477
Santa Maria Rift,-119.99664,34.94538
Santa Maria Rift,-119.99129,34.93974
Santa Maria Rift,-119.98589,34.93388
Santa Maria Rift,-119.98361,34.93136
Santa Maria Rift,-119.98266,34.92998
Santa Maria Rift,-119.98188,34.92802
Santa Maria Rift,-119.97887,34.92110
Santa Maria Rift,-119.97595,34.91447
Santa Maria Rift,-119.97446,34.91046
Santa Maria Rift,-119.97054,34.90562
Santa Maria Rift,-119.96832,34.90279
Santa Maria Rift,-119.96764,34.90197
